GEO.id,GEO.id2,GEO.display-label,HD01_S001,HD02_S001,HD01_S002,HD02_S002,HD01_S003,HD02_S003,HD01_S004,HD02_S004,HD01_S005,HD02_S005,HD01_S006,HD02_S006,HD01_S007,HD02_S007,HD01_S008,HD02_S008,HD01_S009,HD02_S009,HD01_S010,HD02_S010,HD01_S011,HD02_S011,HD01_S012,HD02_S012,HD01_S013,HD02_S013,HD01_S014,HD02_S014,HD01_S015,HD02_S015,HD01_S016,HD02_S016,HD01_S017,HD02_S017,HD01_S018,HD02_S018,HD01_S019,HD02_S019,HD01_S020,HD02_S020,HD01_S021,HD02_S021,HD01_S022,HD02_S022,HD01_S023,HD02_S023,HD01_S024,HD02_S024,HD01_S025,HD02_S025,HD01_S026,HD02_S026,HD01_S027,HD02_S027,HD01_S028,HD02_S028,HD01_S029,HD02_S029,HD01_S030,HD02_S030,HD01_S031,HD02_S031,HD01_S032,HD02_S032,HD01_S033,HD02_S033,HD01_S034,HD02_S034,HD01_S035,HD02_S035,HD01_S036,HD02_S036,HD01_S037,HD02_S037,HD01_S038,HD02_S038,HD01_S039,HD02_S039,HD01_S040,HD02_S040,HD01_S041,HD02_S041,HD01_S042,HD02_S042,HD01_S043,HD02_S043,HD01_S044,HD02_S044,HD01_S045,HD02_S045,HD01_S046,HD02_S046,HD01_S047,HD02_S047,HD01_S048,HD02_S048,HD01_S049,HD02_S049,HD01_S050,HD02_S050,HD01_S051,HD02_S051,HD01_S052,HD02_S052,HD01_S053,HD02_S053,HD01_S054,HD02_S054,HD01_S055,HD02_S055,HD01_S056,HD02_S056,HD01_S057,HD02_S057,HD01_S058,HD02_S058,HD01_S059,HD02_S059,HD01_S060,HD02_S060,HD01_S061,HD02_S061,HD01_S062,HD02_S062,HD01_S063,HD02_S063,HD01_S064,HD02_S064,HD01_S065,HD02_S065,HD01_S066,HD02_S066,HD01_S067,HD02_S067,HD01_S068,HD02_S068,HD01_S069,HD02_S069,HD01_S070,HD02_S070,HD01_S071,HD02_S071,HD01_S072,HD02_S072,HD01_S073,HD02_S073,HD01_S074,HD02_S074,HD01_S075,HD02_S075,HD01_S076,HD02_S076,HD01_S077,HD02_S077,HD01_S078,HD02_S078,HD01_S079,HD02_S079,HD01_S080,HD02_S080,HD01_S081,HD02_S081,HD01_S082,HD02_S082,HD01_S083,HD02_S083,HD01_S084,HD02_S084,HD01_S085,HD02_S085,HD01_S086,HD02_S086,HD01_S087,HD02_S087,HD01_S088,HD02_S088,HD01_S089,HD02_S089,HD01_S090,HD02_S090,HD01_S091,HD02_S091,HD01_S092,HD02_S092,HD01_S093,HD02_S093,HD01_S094,HD02_S094,HD01_S095,HD02_S095,HD01_S096,HD02_S096,HD01_S097,HD02_S097,HD01_S098,HD02_S098,HD01_S099,HD02_S099,HD01_S100,HD02_S100,HD01_S101,HD02_S101,HD01_S102,HD02_S102,HD01_S103,HD02_S103,HD01_S104,HD02_S104,HD01_S105,HD02_S105,HD01_S106,HD02_S106,HD01_S107,HD02_S107,HD01_S108,HD02_S108,HD01_S109,HD02_S109,HD01_S110,HD02_S110,HD01_S111,HD02_S111,HD01_S112,HD02_S112,HD01_S113,HD02_S113,HD01_S114,HD02_S114,HD01_S115,HD02_S115,HD01_S116,HD02_S116,HD01_S117,HD02_S117,HD01_S118,HD02_S118,HD01_S119,HD02_S119,HD01_S120,HD02_S120,HD01_S121,HD02_S121,HD01_S122,HD02_S122,HD01_S123,HD02_S123,HD01_S124,HD02_S124,HD01_S125,HD02_S125,HD01_S126,HD02_S126,HD01_S127,HD02_S127,HD01_S128,HD02_S128,HD01_S129,HD02_S129,HD01_S130,HD02_S130,HD01_S131,HD02_S131,HD01_S132,HD02_S132,HD01_S133,HD02_S133,HD01_S134,HD02_S134,HD01_S135,HD02_S135,HD01_S136,HD02_S136,HD01_S137,HD02_S137,HD01_S138,HD02_S138,HD01_S139,HD02_S139,HD01_S140,HD02_S140,HD01_S141,HD02_S141,HD01_S142,HD02_S142,HD01_S143,HD02_S143,HD01_S144,HD02_S144,HD01_S145,HD02_S145,HD01_S146,HD02_S146,HD01_S147,HD02_S147,HD01_S148,HD02_S148,HD01_S149,HD02_S149,HD01_S150,HD02_S150,HD01_S151,HD02_S151,HD01_S152,HD02_S152,HD01_S153,HD02_S153,HD01_S154,HD02_S154,HD01_S155,HD02_S155,HD01_S156,HD02_S156,HD01_S157,HD02_S157,HD01_S158,HD02_S158,HD01_S159,HD02_S159,HD01_S160,HD02_S160,HD01_S161,HD02_S161,HD01_S162,HD02_S162,HD01_S163,HD02_S163,HD01_S164,HD02_S164,HD01_S165,HD02_S165,HD01_S166,HD02_S166,HD01_S167,HD02_S167,HD01_S168,HD02_S168,HD01_S169,HD02_S169,HD01_S170,HD02_S170,HD01_S171,HD02_S171,HD01_S172,HD02_S172,HD01_S173,HD02_S173,HD01_S174,HD02_S174,HD01_S175,HD02_S175,HD01_S176,HD02_S176,HD01_S177,HD02_S177,HD01_S178,HD02_S178,HD01_S179,HD02_S179,HD01_S180,HD02_S180,HD01_S181,HD02_S181,HD01_S182,HD02_S182,HD01_S183,HD02_S183,HD01_S184,HD02_S184,HD01_S185,HD02_S185,HD01_S186,HD02_S186
0500000US06001,6001,"Alameda County, California",1510271,100,97652,6.5,94546,6.3,91070,6,100394,6.6,107049,7.1,113597,7.5,114607,7.6,115275,7.6,112216,7.4,114111,7.6,108506,7.2,94648,6.3,78854,5.2,52663,3.5,37774,2.5,29185,1.9,23391,1.5,24733,1.6,36.6, ( X ) ,1208148,80,1169650,77.4,1104434,73.1,212131,14,167746,11.1,740573,49,50259,3.3,48145,3.2,46403,3.1,51445,3.4,54515,3.6,56185,3.7,56256,3.7,57062,3.8,55959,3.7,56168,3.7,53431,3.5,45580,3,37509,2.5,24568,1.6,17060,1.1,12617,0.8,9144,0.6,8267,0.5,35.6, ( X ) ,585882,38.8,566105,37.5,533092,35.3,92674,6.1,71656,4.7,769698,51,47393,3.1,46401,3.1,44667,3,48949,3.2,52534,3.5,57412,3.8,58351,3.9,58213,3.9,56257,3.7,57943,3.8,55075,3.6,49068,3.2,41345,2.7,28095,1.9,20714,1.4,16568,1.1,14247,0.9,16466,1.1,37.5, ( X ) ,622266,41.2,603545,40,571342,37.8,119457,7.9,96090,6.4,1510271,100,1419274,94,649122,43,190451,12.6,9799,0.6,394560,26.1,72278,4.8,146934,9.7,82406,5.5,11344,0.8,17464,1.2,30533,2,33601,2.2,12802,0.8,1318,0.1,1455,0.1,2022,0.1,8007,0.5,162540,10.8,90997,6,6962,0.5,29250,1.9,10104,0.7,14159,0.9,719942,47.7,214841,14.2,26089,1.7,440869,29.2,22322,1.5,187412,12.4,1510271,100,339889,22.5,248180,16.4,12201,0.8,2448,0.2,77060,5.1,1170382,77.5,1510271,100,339889,22.5,134563,8.9,6325,0.4,5610,0.4,4036,0.3,871,0.1,158349,10.5,30135,2,1170382,77.5,514559,34.1,184126,12.2,4189,0.3,390524,25.9,11931,0.8,4191,0.3,60862,4,1510271,100,1472829,97.5,545138,36.1,253685,16.8,421917,27.9,296810,19.7,134770,8.9,36934,2.4,24328,1.6,117319,7.8,5649,0.4,4645,0.3,39567,2.6,37442,2.5,12910,0.9,7724,0.5,5186,0.3,24532,1.6,12690,0.8,11842,0.8,545138,100,352423,64.6,169304,31.1,253685,46.5,122828,22.5,28573,5.2,11944,2.2,70165,12.9,34532,6.3,192715,35.4,141926,26,62350,11.4,13003,2.4,79576,14.6,29827,5.5,188626,34.6,123856,22.7,2.7, ( X ) ,3.3, ( X ) ,582549,100,545138,93.6,37411,6.4,17475,3,869,0.1,5466,0.9,1447,0.2,2292,0.4,9862,1.7,1.8, ( X ) ,6.4, ( X ) ,545138,100,291242,53.4,827879, ( X ) ,2.84, ( X ) ,253896,46.6,644950, ( X ) ,2.54, ( X ) 
0500000US06003,6003,"Alpine County, California",1175,100,71,6,80,6.8,69,5.9,55,4.7,51,4.3,50,4.3,47,4,54,4.6,82,7,102,8.7,113,9.6,125,10.6,110,9.4,65,5.5,44,3.7,31,2.6,20,1.7,6,0.5,46.7, ( X ) ,941,80.1,919,78.2,893,76,231,19.7,166,14.1,606,51.6,40,3.4,36,3.1,26,2.2,29,2.5,31,2.6,22,1.9,20,1.7,34,2.9,40,3.4,52,4.4,59,5,70,6,57,4.9,37,3.1,20,1.7,21,1.8,8,0.7,4,0.3,47.5, ( X ) ,498,42.4,489,41.6,472,40.2,123,10.5,90,7.7,569,48.4,31,2.6,44,3.7,43,3.7,26,2.2,20,1.7,28,2.4,27,2.3,20,1.7,42,3.6,50,4.3,54,4.6,55,4.7,53,4.5,28,2.4,24,2,10,0.9,12,1,2,0.2,45.4, ( X ) ,443,37.7,430,36.6,421,35.8,108,9.2,76,6.5,1175,100,1147,97.6,881,75,0,0,240,20.4,7,0.6,0,0,3,0.3,1,0.1,1,0.1,0,0,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,19,1.6,28,2.4,19,1.6,5,0.4,1,0.1,0,0,908,77.3,1,0.1,262,22.3,15,1.3,0,0,19,1.6,1175,100,84,7.1,63,5.4,1,0.1,0,0,20,1.7,1091,92.9,1175,100,84,7.1,29,2.5,0,0,30,2.6,0,0,0,0,18,1.5,7,0.6,1091,92.9,852,72.5,0,0,210,17.9,7,0.6,0,0,1,0.1,21,1.8,1175,100,1151,98,497,42.3,231,19.7,260,22.1,208,17.7,80,6.8,42,3.6,8,0.7,83,7.1,6,0.5,5,0.4,43,3.7,24,2,0,0,0,0,0,0,24,2,22,1.9,2,0.2,497,100,297,59.8,110,22.1,231,46.5,74,14.9,26,5.2,13,2.6,40,8,23,4.6,200,40.2,146,29.4,89,17.9,18,3.6,57,11.5,17,3.4,130,26.2,123,24.7,2.32, ( X ) ,2.92, ( X ) ,1760,100,497,28.2,1263,71.8,70,4,3,0.2,25,1.4,12,0.7,1131,64.3,22,1.3,6.3, ( X ) ,32.9, ( X ) ,497,100,357,71.8,823, ( X ) ,2.31, ( X ) ,140,28.2,328, ( X ) ,2.34, ( X ) 
0500000US06005,6005,"Amador County, California",38091,100,1431,3.8,1655,4.3,1881,4.9,2288,6,1648,4.3,1778,4.7,1862,4.9,2048,5.4,2470,6.5,3114,8.2,3255,8.5,3405,8.9,3391,8.9,2533,6.6,1922,5,1312,3.4,1096,2.9,1002,2.6,48.2, ( X ) ,32741,86,31698,83.2,30453,79.9,9866,25.9,7865,20.6,20749,54.5,697,1.8,819,2.2,934,2.5,1341,3.5,996,2.6,1065,2.8,1186,3.1,1267,3.3,1572,4.1,1848,4.9,1795,4.7,1731,4.5,1708,4.5,1297,3.4,955,2.5,643,1.7,501,1.3,394,1,46.5, ( X ) ,18088,47.5,17504,46,16726,43.9,4790,12.6,3790,9.9,17342,45.5,734,1.9,836,2.2,947,2.5,947,2.5,652,1.7,713,1.9,676,1.8,781,2.1,898,2.4,1266,3.3,1460,3.8,1674,4.4,1683,4.4,1236,3.2,967,2.5,669,1.8,595,1.6,608,1.6,50.7, ( X ) ,14653,38.5,14194,37.3,13727,36,5076,13.3,4075,10.7,38091,100,36735,96.4,33149,87,962,2.5,678,1.8,419,1.1,35,0.1,65,0.2,136,0.4,59,0.2,31,0.1,31,0.1,62,0.2,77,0.2,31,0.1,10,0,9,0,27,0.1,1450,3.8,1356,3.6,588,1.5,196,0.5,94,0.2,220,0.6,34388,90.3,1109,2.9,1402,3.7,739,1.9,177,0.5,1752,4.6,38091,100,4756,12.5,3750,9.8,123,0.3,21,0.1,862,2.3,33335,87.5,38091,100,4756,12.5,2824,7.4,24,0.1,131,0.3,23,0.1,14,0,1320,3.5,420,1.1,33335,87.5,30325,79.6,938,2.5,547,1.4,396,1,63,0.2,130,0.3,936,2.5,38091,100,33540,88.1,14569,38.2,7863,20.6,7545,19.8,5417,14.2,1746,4.6,662,1.7,330,0.9,1817,4.8,148,0.4,177,0.5,910,2.4,4551,11.9,4438,11.7,4325,11.4,113,0.3,113,0.3,61,0.2,52,0.1,14569,100,9793,67.2,3039,20.9,7863,54,2085,14.3,672,4.6,346,2.4,1258,8.6,608,4.2,4776,32.8,3903,26.8,1688,11.6,644,4.4,2215,15.2,1262,8.7,3474,23.8,5521,37.9,2.3, ( X ) ,2.75, ( X ) ,18032,100,14569,80.8,3463,19.2,373,2.1,24,0.1,355,2,51,0.3,2052,11.4,608,3.4,3.1, ( X ) ,9.1, ( X ) ,14569,100,10883,74.7,24659, ( X ) ,2.27, ( X ) ,3686,25.3,8881, ( X ) ,2.41, ( X ) 
0500000US06007,6007,"Butte County, California",220000,100,12409,5.6,12439,5.7,12911,5.9,17841,8.1,22818,10.4,14721,6.7,11960,5.4,11482,5.2,11847,5.4,13849,6.3,15028,6.8,15265,6.9,13613,6.2,9805,4.5,7380,3.4,5925,2.7,5037,2.3,5670,2.6,37.2, ( X ) ,179430,81.6,173832,79,159223,72.4,41731,19,33817,15.4,108931,49.5,6243,2.8,6320,2.9,6616,3,9158,4.2,11905,5.4,7824,3.6,6213,2.8,5864,2.7,5969,2.7,6683,3,7405,3.4,7340,3.3,6640,3,4647,2.1,3414,1.6,2680,1.2,2052,0.9,1958,0.9,35.2, ( X ) ,88269,40.1,85383,38.8,77952,35.4,18621,8.5,14751,6.7,111069,50.5,6166,2.8,6119,2.8,6295,2.9,8683,3.9,10913,5,6897,3.1,5747,2.6,5618,2.6,5878,2.7,7166,3.3,7623,3.5,7925,3.6,6973,3.2,5158,2.3,3966,1.8,3245,1.5,2985,1.4,3712,1.7,39.3, ( X ) ,91161,41.4,88449,40.2,81271,36.9,23110,10.5,19066,8.7,220000,100,209556,95.3,180096,81.9,3415,1.6,4395,2,9057,4.1,703,0.3,863,0.4,841,0.4,493,0.2,293,0.1,258,0.1,5606,2.5,452,0.2,155,0.1,73,0,94,0,130,0.1,12141,5.5,10444,4.7,3765,1.7,1681,0.8,1269,0.6,1796,0.8,189669,86.2,5386,2.4,9067,4.1,11480,5.2,1156,0.5,14544,6.6,220000,100,31116,14.1,26204,11.9,725,0.3,191,0.1,3996,1.8,188884,85.9,220000,100,31116,14.1,14680,6.7,282,0.1,1000,0.5,136,0.1,51,0,11823,5.4,3144,1.4,188884,85.9,165416,75.2,3133,1.4,3395,1.5,8921,4.1,401,0.2,318,0.1,7300,3.3,220000,100,215058,97.8,87618,39.8,37622,17.1,54674,24.9,40316,18.3,12154,5.5,4507,2,1714,0.8,22990,10.5,1081,0.5,921,0.4,7231,3.3,4942,2.2,1828,0.8,933,0.4,895,0.4,3114,1.4,1589,0.7,1525,0.7,87618,100,52529,60,21667,24.7,37622,42.9,13607,15.5,4736,5.4,2479,2.8,10171,11.6,5581,6.4,35089,40,24420,27.9,10850,12.4,2913,3.3,13570,15.5,6808,7.8,24354,27.8,24358,27.8,2.45, ( X ) ,2.99, ( X ) ,95835,100,87618,91.4,8217,8.6,2498,2.6,125,0.1,1256,1.3,341,0.4,1831,1.9,2166,2.3,2.4, ( X ) ,6.4, ( X ) ,87618,100,50991,58.2,124050, ( X ) ,2.43, ( X ) ,36627,41.8,91008, ( X ) ,2.48, ( X ) 
0500000US06009,6009,"Calaveras County, California",45578,100,1992,4.4,2239,4.9,2770,6.1,2893,6.3,1883,4.1,1829,4,1779,3.9,2017,4.4,2588,5.7,3421,7.5,4144,9.1,4233,9.3,4225,9.3,3307,7.3,2502,5.5,1686,3.7,1098,2.4,972,2.1,49.2, ( X ) ,37913,83.2,36635,80.4,35296,77.4,12110,26.6,9565,21,22822,50.1,1000,2.2,1149,2.5,1429,3.1,1589,3.5,994,2.2,972,2.1,892,2,1008,2.2,1258,2.8,1689,3.7,2027,4.4,2031,4.5,2102,4.6,1671,3.7,1268,2.8,849,1.9,529,1.2,365,0.8,48.4, ( X ) ,18885,41.4,18183,39.9,17453,38.3,5951,13.1,4682,10.3,22756,49.9,992,2.2,1090,2.4,1341,2.9,1304,2.9,889,2,857,1.9,887,1.9,1009,2.2,1330,2.9,1732,3.8,2117,4.6,2202,4.8,2123,4.7,1636,3.6,1234,2.7,837,1.8,569,1.2,607,1.3,49.9, ( X ) ,19028,41.7,18452,40.5,17843,39.1,6159,13.5,4883,10.7,45578,100,43778,96.1,40522,88.9,383,0.8,689,1.5,571,1.3,54,0.1,89,0.2,197,0.4,90,0.2,24,0.1,23,0.1,94,0.2,79,0.2,38,0.1,19,0,4,0,18,0,1534,3.4,1800,3.9,803,1.8,276,0.6,117,0.3,341,0.7,42216,92.6,590,1.3,1618,3.5,944,2.1,173,0.4,1955,4.3,45578,100,4703,10.3,3560,7.8,171,0.4,43,0.1,929,2,40875,89.7,45578,100,4703,10.3,2448,5.4,28,0.1,163,0.4,42,0.1,8,0,1466,3.2,548,1.2,40875,89.7,38074,83.5,355,0.8,526,1.2,529,1.2,71,0.2,68,0.1,1252,2.7,45578,100,45085,98.9,18886,41.4,10630,23.3,10591,23.2,7601,16.7,2418,5.3,961,2.1,447,1,2560,5.6,252,0.6,236,0.5,1267,2.8,493,1.1,377,0.8,300,0.7,77,0.2,116,0.3,63,0.1,53,0.1,18886,100,13039,69,4144,21.9,10630,56.3,2928,15.5,792,4.2,401,2.1,1617,8.6,815,4.3,5847,31,4667,24.7,2237,11.8,762,4,2430,12.9,1331,7,4762,25.2,6736,35.7,2.39, ( X ) ,2.81, ( X ) ,27925,100,18886,67.6,9039,32.4,511,1.8,35,0.1,556,2,140,0.5,6961,24.9,836,3,3.7, ( X ) ,10.4, ( X ) ,18886,100,14520,76.9,34003, ( X ) ,2.34, ( X ) ,4366,23.1,11082, ( X ) ,2.54, ( X ) 
0500000US06011,6011,"Colusa County, California",21419,100,1841,8.6,1733,8.1,1692,7.9,1773,8.3,1287,6,1440,6.7,1340,6.3,1325,6.2,1353,6.3,1356,6.3,1411,6.6,1296,6.1,1077,5,812,3.8,555,2.6,422,2,357,1.7,349,1.6,33.5, ( X ) ,15756,73.6,15009,70.1,14131,66,3107,14.5,2495,11.6,11012,51.4,987,4.6,914,4.3,881,4.1,965,4.5,691,3.2,736,3.4,673,3.1,660,3.1,711,3.3,700,3.3,713,3.3,646,3,565,2.6,403,1.9,282,1.3,200,0.9,160,0.7,125,0.6,32.5, ( X ) ,8017,37.4,7608,35.5,7129,33.3,1485,6.9,1170,5.5,10407,48.6,854,4,819,3.8,811,3.8,808,3.8,596,2.8,704,3.3,667,3.1,665,3.1,642,3,656,3.1,698,3.3,650,3,512,2.4,409,1.9,273,1.3,222,1,197,0.9,224,1,34.6, ( X ) ,7739,36.1,7401,34.6,7002,32.7,1622,7.6,1325,6.2,21419,100,20655,96.4,13854,64.7,195,0.9,419,2,281,1.3,119,0.6,27,0.1,48,0.2,29,0.1,16,0.1,7,0,35,0.2,68,0.3,14,0.1,10,0,0,0,44,0.2,5838,27.3,764,3.6,128,0.6,77,0.4,53,0.2,348,1.6,14505,67.7,286,1.3,608,2.8,436,2,138,0.6,6265,29.2,21419,100,11804,55.1,10834,50.6,60,0.3,6,0,904,4.2,9615,44.9,21419,100,11804,55.1,5330,24.9,27,0.1,123,0.6,14,0.1,9,0,5809,27.1,492,2.3,9615,44.9,8524,39.8,168,0.8,296,1.4,267,1.2,59,0.3,29,0.1,272,1.3,21419,100,21194,98.9,7056,32.9,4033,18.8,7360,34.4,5621,26.2,1808,8.4,655,3.1,215,1,937,4.4,76,0.4,46,0.2,444,2.1,225,1.1,190,0.9,113,0.5,77,0.4,35,0.2,16,0.1,19,0.1,7056,100,5286,74.9,2746,38.9,4033,57.2,2039,28.9,466,6.6,231,3.3,787,11.2,476,6.7,1770,25.1,1475,20.9,726,10.3,224,3.2,749,10.6,420,6,3035,43,1784,25.3,3, ( X ) ,3.5, ( X ) ,7883,100,7056,89.5,827,10.5,87,1.1,18,0.2,96,1.2,25,0.3,237,3,364,4.6,2.2, ( X ) ,3.1, ( X ) ,7056,100,4318,61.2,12697, ( X ) ,2.94, ( X ) ,2738,38.8,8497, ( X ) ,3.1, ( X ) 
0500000US06013,6013,"Contra Costa County, California",1049025,100,67018,6.4,72285,6.9,74444,7.1,73766,7,59943,5.7,64747,6.2,64896,6.2,70520,6.7,78130,7.4,84006,8,80074,7.6,69400,6.6,59358,5.7,41276,3.9,29443,2.8,22383,2.1,17964,1.7,19372,1.8,38.5, ( X ) ,819910,78.2,788520,75.2,748999,71.4,164651,15.7,130438,12.4,511526,48.8,34004,3.2,36983,3.5,38052,3.6,38187,3.6,30793,2.9,32303,3.1,31637,3,34253,3.3,38033,3.6,40737,3.9,38882,3.7,33301,3.2,28062,2.7,19189,1.8,13534,1.3,9761,0.9,7197,0.7,6618,0.6,37.1, ( X ) ,394606,37.6,378427,36.1,357828,34.1,72428,6.9,56299,5.4,537499,51.2,33014,3.1,35302,3.4,36392,3.5,35579,3.4,29150,2.8,32444,3.1,33259,3.2,36267,3.5,40097,3.8,43269,4.1,41192,3.9,36099,3.4,31296,3,22087,2.1,15909,1.5,12622,1.2,10767,1,12754,1.2,39.7, ( X ) ,425304,40.5,410093,39.1,391171,37.3,92223,8.8,74139,7.1,1049025,100,986800,94.1,614512,58.6,97161,9.3,6122,0.6,151469,14.4,22328,2.1,40360,3.8,48418,4.6,7389,0.7,8216,0.8,7401,0.7,17357,1.7,4845,0.5,648,0.1,696,0.1,901,0.1,2600,0.2,112691,10.7,62225,5.9,6076,0.6,19514,1.9,6855,0.7,12192,1.2,665881,63.5,112381,10.7,17327,1.7,180773,17.2,10153,1,131278,12.5,1049025,100,255560,24.4,179192,17.1,7170,0.7,1671,0.2,67527,6.4,793465,75.6,1049025,100,255560,24.4,113589,10.8,3557,0.3,3138,0.3,2588,0.2,463,0,109569,10.4,22656,2.2,793465,75.6,500923,47.8,93604,8.9,2984,0.3,148881,14.2,4382,0.4,3122,0.3,39569,3.8,1049025,100,1038711,99,375364,35.8,199021,19,320947,30.6,230670,22,80842,7.7,24785,2.4,13953,1.3,62537,6,4241,0.4,3582,0.3,24826,2.4,10314,1,5346,0.5,2800,0.3,2546,0.2,4968,0.5,2531,0.2,2437,0.2,375364,100,265280,70.7,126893,33.8,199021,53,93772,25,19553,5.2,9284,2.5,46706,12.4,23837,6.4,110084,29.3,85055,22.7,34478,9.2,8940,2.4,50577,13.5,23206,6.2,140058,37.3,94981,25.3,2.77, ( X ) ,3.26, ( X ) ,400263,100,375364,93.8,24899,6.2,9047,2.3,507,0.1,5309,1.3,1128,0.3,2400,0.6,6508,1.6,2.1, ( X ) ,6.8, ( X ) ,375364,100,251904,67.1,700368, ( X ) ,2.78, ( X ) ,123460,32.9,338343, ( X ) ,2.74, ( X ) 
0500000US06015,6015,"Del Norte County, California",28610,100,1703,6,1567,5.5,1718,6,1870,6.5,1799,6.3,2081,7.3,2000,7,1937,6.8,1895,6.6,2204,7.7,2246,7.9,1975,6.9,1742,6.1,1245,4.4,908,3.2,739,2.6,524,1.8,457,1.6,39.1, ( X ) ,23249,81.3,22472,78.5,21384,74.7,4866,17,3873,13.5,15907,55.6,850,3,827,2.9,872,3,986,3.4,1110,3.9,1354,4.7,1351,4.7,1284,4.5,1184,4.1,1254,4.4,1172,4.1,1003,3.5,905,3.2,613,2.1,411,1.4,332,1.2,229,0.8,170,0.6,37.3, ( X ) ,13167,46,12769,44.6,12143,42.4,2267,7.9,1755,6.1,12703,44.4,853,3,740,2.6,846,3,884,3.1,689,2.4,727,2.5,649,2.3,653,2.3,711,2.5,950,3.3,1074,3.8,972,3.4,837,2.9,632,2.2,497,1.7,407,1.4,295,1,287,1,42.2, ( X ) ,10082,35.2,9703,33.9,9241,32.3,2599,9.1,2118,7.4,28610,100,27312,95.5,21098,73.7,993,3.5,2244,7.8,965,3.4,28,0.1,49,0.2,99,0.3,35,0.1,27,0.1,36,0.1,691,2.4,32,0.1,18,0.1,2,0,7,0,5,0,1980,6.9,1298,4.5,750,2.6,158,0.6,66,0.2,127,0.4,22285,77.9,1106,3.9,3118,10.9,1206,4.2,81,0.3,2185,7.6,28610,100,5093,17.8,4155,14.5,88,0.3,9,0,841,2.9,23517,82.2,28610,100,5093,17.8,2585,9,26,0.1,309,1.1,27,0.1,6,0,1808,6.3,332,1.2,23517,82.2,18513,64.7,967,3.4,1935,6.8,938,3.3,26,0.1,172,0.6,966,3.4,28610,100,24792,86.7,9907,34.6,4460,15.6,6865,24,5135,17.9,1740,6.1,758,2.6,244,0.9,1820,6.4,194,0.7,114,0.4,876,3.1,3818,13.3,3680,12.9,3616,12.6,64,0.2,138,0.5,80,0.3,58,0.2,9907,100,6379,64.4,2666,26.9,4460,45,1588,16,602,6.1,341,3.4,1317,13.3,737,7.4,3528,35.6,2788,28.1,1278,12.9,400,4,1510,15.2,737,7.4,3110,31.4,2911,29.4,2.5, ( X ) ,3.05, ( X ) ,11186,100,9907,88.6,1279,11.4,278,2.5,12,0.1,193,1.7,35,0.3,448,4,313,2.8,3, ( X ) ,6.8, ( X ) ,9907,100,6114,61.7,14824, ( X ) ,2.42, ( X ) ,3793,38.3,9968, ( X ) ,2.63, ( X ) 
0500000US06017,6017,"El Dorado County, California",181058,100,9513,5.3,11126,6.1,12506,6.9,12522,6.9,8958,4.9,8682,4.8,8562,4.7,9993,5.5,12210,6.7,15516,8.6,16830,9.3,15146,8.4,12970,7.2,9141,5,6296,3.5,4656,2.6,3313,1.8,3118,1.7,43.6, ( X ) ,145192,80.2,139883,77.3,133459,73.7,34008,18.8,26524,14.6,90571,50,4870,2.7,5664,3.1,6410,3.5,6543,3.6,4889,2.7,4544,2.5,4302,2.4,4954,2.7,5974,3.3,7521,4.2,8310,4.6,7501,4.1,6533,3.6,4519,2.5,3148,1.7,2294,1.3,1432,0.8,1163,0.6,42.6, ( X ) ,72263,39.9,69499,38.4,66029,36.5,16326,9,12556,6.9,90487,50,4643,2.6,5462,3,6096,3.4,5979,3.3,4069,2.2,4138,2.3,4260,2.4,5039,2.8,6236,3.4,7995,4.4,8520,4.7,7645,4.2,6437,3.6,4622,2.6,3148,1.7,2362,1.3,1881,1,1955,1.1,44.5, ( X ) ,72929,40.3,70384,38.9,67430,37.2,17682,9.8,13968,7.7,181058,100,174141,96.2,156793,86.6,1409,0.8,2070,1.1,6297,3.5,1060,0.6,1173,0.6,2077,1.1,533,0.3,560,0.3,367,0.2,527,0.3,294,0.2,117,0.1,62,0,20,0,95,0.1,7278,4,6917,3.8,2178,1.2,1912,1.1,548,0.3,1084,0.6,163235,90.2,2282,1.3,4704,2.6,8788,4.9,830,0.5,8708,4.8,181058,100,21875,12.1,16682,9.2,574,0.3,148,0.1,4471,2.5,159183,87.9,181058,100,21875,12.1,12104,6.7,113,0.1,517,0.3,154,0.1,33,0,6960,3.8,1994,1.1,159183,87.9,144689,79.9,1296,0.7,1553,0.9,6143,3.4,261,0.1,318,0.2,4923,2.7,181058,100,179415,99.1,70223,38.8,40272,22.2,50057,27.6,37423,20.7,8396,4.6,2864,1.6,1678,0.9,10467,5.8,754,0.4,707,0.4,4513,2.5,1643,0.9,911,0.5,567,0.3,344,0.2,732,0.4,438,0.2,294,0.2,70223,100,49718,70.8,20349,29,40272,57.3,15265,21.7,3259,4.6,1772,2.5,6187,8.8,3312,4.7,20505,29.2,15500,22.1,7357,10.5,1884,2.7,8143,11.6,3918,5.6,22185,31.6,18826,26.8,2.55, ( X ) ,2.99, ( X ) ,88159,100,70223,79.7,17936,20.3,2139,2.4,94,0.1,1278,1.4,242,0.3,12677,14.4,1506,1.7,2.4, ( X ) ,10.2, ( X ) ,70223,100,51391,73.2,132013, ( X ) ,2.57, ( X ) ,18832,26.8,47402, ( X ) ,2.52, ( X ) 
